"Person_ID","Item_ID","Occasion","case","Score"
"11","26","3",4103,1.75898096454572
"11","26","4",4104,1.82001678040438
"11","27","1",4105,1.54448745398496
"11","27","2",4106,0.0682290658371872
"11","27","3",4107,3.30385757573895
"11","27","4",4108,3.30421160673785
"11","28","1",4109,-0.931414369009239
"11","28","2",4110,-2.51615127612334
"11","28","3",4111,2.16256111306732
"11","28","4",4112,2.56791003636908
"11","29","1",4113,-3.54003091086448
"11","29","2",4114,0.322714042927052
"11","29","3",4115,-1.23015368641821
"11","29","4",4116,1.15058709856744
"11","30","1",4117,-0.10912032936282
"11","30","2",4118,0.590636815774876
"11","30","3",4119,2.16663052474615
"11","30","4",4120,4.25689421384184
"11","31","1",4121,2.21163672589813
"11","31","2",4122,0.49067307129673
"11","31","3",4123,-1.64437414285296
"11","31","4",4124,1.32322024854647
"11","32","1",4125,1.61500289550338
"11","32","2",4126,0.955440212816193
"11","32","3",4127,2.10796825538046
"11","32","4",4128,0.947749385666825
"11","33","1",4129,0.738395986422913
"11","33","2",4130,-1.24628705047288
"11","33","3",4131,0.945648280587731
"11","33","4",4132,4.47382483338902
"11","34","1",4133,3.08045723515391
"11","34","2",4134,-0.231672879273033
"11","34","3",4135,-0.489192975147216
"11","34","4",4136,-0.257354472872908
"11","35","1",4137,-0.370038375406171
"11","35","2",4138,2.17473316662366
"11","35","3",4139,0.742828291721409
"11","35","4",4140,2.77128460616089
"11","36","1",4141,2.58521343937907
"11","36","2",4142,0.628471557599568
"11","36","3",4143,1.52658213384614
"11","36","4",4144,0.242334266815756
"11","37","1",4145,2.35979437884324
"11","37","2",4146,4.34934877040053
"11","37","3",4147,0.546707797134191
"11","37","4",4148,2.3589326614944
"11","38","1",4149,1.74781142403695
"11","38","2",4150,0.716159150964807
"11","38","3",4151,0.289395462231992
"11","38","4",4152,2.31176229126815
"11","39","1",4153,0.495681571205558
"11","39","2",4154,2.03501058359479
"11","39","3",4155,-1.08802215421509
"11","39","4",4156,0.36747104678926
"11","40","1",4157,-0.738256648161365
"11","40","2",4158,-0.613065648413905
"11","40","3",4159,1.98781558822821
"11","40","4",4160,2.20560583101919
"11","41","1",4161,0.653887179316168
"11","41","2",4162,-1.28792740199829
"11","41","3",4163,-1.077737082254
"11","41","4",4164,0.533964170964665
"11","42","1",4165,0.482958654810616
"11","42","2",4166,-0.392665847600372
"11","42","3",4167,-0.527838873104318
"11","42","4",4168,1.73320198870068
"11","43","1",4169,-1.58545625722047
"11","43","2",4170,-0.845499316744308
"11","43","3",4171,-0.917821092859284
"11","43","4",4172,0.878750579742236
"11","44","1",4173,2.33891576331386
"11","44","2",4174,-0.939972244677377
"11","44","3",4175,0.0677169935773329
"11","44","4",4176,-0.243314272107201
"11","45","1",4177,-0.680116463328492
"11","45","2",4178,-3.39986986485701
"11","45","3",4179,-0.237305543954915
"11","45","4",4180,0.438555061451733
"11","46","1",4181,2.53898078611558
"11","46","2",4182,0.0135508029134402
"11","46","3",4183,3.08957529367573
"11","46","4",4184,2.61322900524229
"11","47","1",4185,-0.690768670102354
"11","47","2",4186,2.69839174234584
"11","47","3",4187,0.346695012208903
"11","47","4",4188,-0.0856729405182473
"11","48","1",4189,1.23980532344801
"11","48","2",4190,-2.51901565903142
"11","48","3",4191,-0.304545997568771
"11","48","4",4192,4.43175705493159
"11","49","1",4193,0.402685338388238
"11","49","2",4194,0.690379762600983
"11","49","3",4195,0.177257920400479
"11","49","4",4196,0.212409815486761
"11","50","1",4197,-1.80052688660729
"11","50","2",4198,-1.02966714948375
"11","50","3",4199,-0.363948826951522
"11","50","4",4200,1.98092646233201
"11","51","1",4201,2.5193457177657
"11","51","2",4202,-0.690530429487291
"11","51","3",4203,-1.45960334366206
"11","51","4",4204,2.85799117573265
"11","52","1",4205,1.85786703882324
"11","52","2",4206,-0.669798817646321
"11","52","3",4207,1.48217035273808
"11","52","4",4208,0.178743694500211
"11","53","1",4209,2.35501784607459
"11","53","2",4210,0.0593021420048005
"11","53","3",4211,0.569392360970883
"11","53","4",4212,1.13762940096127
"11","54","1",4213,-0.124779897700361
"11","54","2",4214,0.125922899219181
"11","54","3",4215,0.0699187148929848
"11","54","4",4216,-0.870157399756112
"11","55","1",4217,0.065765935272391
"11","55","2",4218,-1.49394782553656
"11","55","3",4219,0.29717282207718
"11","55","4",4220,-0.703549189229983
"11","56","1",4221,0.260693579369358
"11","56","2",4222,-2.14579163143445
"11","56","3",4223,1.19534637936689
"11","56","4",4224,0.928662677093747
"11","57","1",4225,0.664695755900815
"11","57","2",4226,0.676002266856808
"11","57","3",4227,-0.0770503551023005
"11","57","4",4228,4.31012169755011
"11","58","1",4229,-0.345043589789642
"11","58","2",4230,0.936218461001188
"11","58","3",4231,1.22197582902602
"11","58","4",4232,1.23711198930456
"11","59","1",4233,-2.88198782257041
"11","59","2",4234,-2.00427652729344
"11","59","3",4235,-3.3833123091383
"11","59","4",4236,2.5399536307201
"11","60","1",4237,0.464158729489775
"11","60","2",4238,1.53918817889697
"11","60","3",4239,0.114179780257445
"11","60","4",4240,2.71289317050927
"11","61","1",4241,2.10855117639344
"11","61","2",4242,0.449207118950105
"11","61","3",4243,2.05947414011551
"11","61","4",4244,3.07944093993878
"11","62","1",4245,-1.74572934713153
"11","62","2",4246,-1.05138569961341
"11","62","3",4247,-3.42630079117313
"11","62","4",4248,0.00457388600064723
"11","63","1",4249,2.34726698332299
"11","63","2",4250,-1.21362607214175
"11","63","3",4251,1.11918033748867
"11","63","4",4252,3.0433288013486
"11","64","1",4253,3.67609565714012
"11","64","2",4254,0.986054273401312
"11","64","3",4255,3.48824238455755
"11","64","4",4256,3.55472087371846
"11","65","1",4257,4.34748955025813
"11","65","2",4258,-0.380399108599474
"11","65","3",4259,3.68306759150597
"11","65","4",4260,0.406894453669364
"11","66","1",4261,1.50919099059364
"11","66","2",4262,0.0747239189483351
"11","66","3",4263,0.0919014849855342
"11","66","4",4264,1.88907528351101
"11","67","1",4265,-0.214989438225551
"11","67","2",4266,0.141120405402894
"11","67","3",4267,0.754218728171874
"11","67","4",4268,4.18918675371232
"11","68","1",4269,-1.0955996734192
"11","68","2",4270,-0.973136622082489
"11","68","3",4271,-0.120000014859179
"11","68","4",4272,1.40653124997754
"11","69","1",4273,2.28772242560317
"11","69","2",4274,1.41109794691383
"11","69","3",4275,1.04160663878144
"11","69","4",4276,2.04933543930563
"11","70","1",4277,-1.22999716568522
"11","70","2",4278,-0.673746320930479
"11","70","3",4279,-1.84651202502994
"11","70","4",4280,-1.35980939339393
"11","71","1",4281,-0.164070592901598
"11","71","2",4282,-1.53406204467854
"11","71","3",4283,0.229368446385902
"11","71","4",4284,1.68729043479218
"11","72","1",4285,-1.12682788012347
"11","72","2",4286,-1.57545146721188
"11","72","3",4287,-0.902603444649678
"11","72","4",4288,-2.01986428325136
"11","73","1",4289,2.54930311412403
"11","73","2",4290,3.57494800838864
"11","73","3",4291,1.80874761971475
"11","73","4",4292,1.5040033790763
"11","74","1",4293,-0.440183679753144
"11","74","2",4294,1.6915009330992
"11","74","3",4295,0.345674595038197
"11","74","4",4296,2.39261942195892
"11","75","1",4297,-0.137093220762107
"11","75","2",4298,0.603794285774116
"11","75","3",4299,2.39083996318919
"11","75","4",4300,2.18035786172623
"11","76","1",4301,-0.794455843165448
"11","76","2",4302,-1.04341850931529
"11","76","3",4303,-0.293356406445525
"11","76","4",4304,0.775290456702026
"11","77","1",4305,1.35897723307347
"11","77","2",4306,-0.592440963969766
"11","77","3",4307,1.25813469924698
"11","77","4",4308,0.438920949856302
"11","78","1",4309,-0.67903914135221
"11","78","2",4310,-1.48953758973344
"11","78","3",4311,3.0971854572152
"11","78","4",4312,3.32638329173099
"11","79","1",4313,0.105548623851788
"11","79","2",4314,-1.86801996852376
"11","79","3",4315,0.806547743228525
"11","79","4",4316,0.405096235798634
"11","80","1",4317,0.100742471268929
"11","80","2",4318,1.2962255476981
"11","80","3",4319,1.65479679897648
"11","80","4",4320,2.86939949901389
"11","81","1",4321,0.456372005200526
"11","81","2",4322,-1.87024153689699
"11","81","3",4323,0.954079438838674
"11","81","4",4324,-0.95183239053251
"11","82","1",4325,-0.460376581075775
"11","82","2",4326,-1.24942806592178
"11","82","3",4327,1.18024457129399
"11","82","4",4328,1.21983912472314
"11","83","1",4329,-0.214260194223159
"11","83","2",4330,0.627282549771183
"11","83","3",4331,1.51881809848557
"11","83","4",4332,3.64714867411758
"11","84","1",4333,1.42894655143402
"11","84","2",4334,0.217449385802905
"11","84","3",4335,1.65221010943618
"11","84","4",4336,1.92395258230901
"11","85","1",4337,1.78161934863282
"11","85","2",4338,1.62469161728731
"11","85","3",4339,3.58378863578026
"11","85","4",4340,3.8211495068395
"11","86","1",4341,2.46109094904619
"11","86","2",4342,-1.82855687128653
"11","86","3",4343,2.07962583956169
"11","86","4",4344,0.707903668123504
"11","87","1",4345,1.08281184901511
"11","87","2",4346,-1.10370572372243
"11","87","3",4347,-0.404945529144596
"11","87","4",4348,0.705136803823438
"11","88","1",4349,0.273824254559533
"11","88","2",4350,0.100881443464948
"11","88","3",4351,0.231062846121671
"11","88","4",4352,1.35745704874782
"11","89","1",4353,2.23138038160637
"11","89","2",4354,-3.02256467376465
"11","89","3",4355,-1.02450750088306
"11","89","4",4356,2.55646001104982
"11","90","1",4357,2.37200687300754
"11","90","2",4358,-1.64581998300674
"11","90","3",4359,-2.7498397300645
"11","90","4",4360,0.320235101239192
"11","91","1",4361,-0.115546678423643
"11","91","2",4362,2.84858083703495
"11","91","3",4363,0.00994587197340896
"11","91","4",4364,1.69442358089
"11","92","1",4365,2.41190315660093
"11","92","2",4366,1.783277045317
"11","92","3",4367,1.90912304974748
"11","92","4",4368,2.68680262674066
"11","93","1",4369,-1.4566270436712
"11","93","2",4370,-3.16897651281124
"11","93","3",4371,-1.16610414376162
"11","93","4",4372,0.29252355198311
"11","94","1",4373,1.23142164188173
"11","94","2",4374,-2.55424871792353
"11","94","3",4375,3.02298905611836
"11","94","4",4376,3.85648536543852
"11","95","1",4377,1.3837349585244
"11","95","2",4378,0.239681684810295
"11","95","3",4379,0.789854673023667
"11","95","4",4380,2.09779821900126
"11","96","1",4381,4.42884121617798
"11","96","2",4382,-0.929441865431572
"11","96","3",4383,0.474286244524179
"11","96","4",4384,-0.499441866623256
"11","97","1",4385,0.662303690976328
"11","97","2",4386,0.157495471012412
"11","97","3",4387,-0.91661014979643
"11","97","4",4388,1.30932098530404
"11","98","1",4389,-2.87418575992226
"11","98","2",4390,-1.25159241568239
"11","98","3",4391,0.427796501153871
"11","98","4",4392,1.62520747192588
"11","99","1",4393,3.47134483196278
"11","99","2",4394,2.38352534790215
"11","99","3",4395,2.78166392404962
"11","99","4",4396,5.60193530631474
"11","100","1",4397,-1.52887276554386
"11","100","2",4398,-1.27797189961183
"11","100","3",4399,0.146216968821367
"11","100","4",4400,-0.937862792760877
"12","1","1",4401,-4.60361766423675
"12","1","2",4402,-4.57027522529284
"12","1","3",4403,-1.2905443139517
"12","1","4",4404,1.49402279285848
"12","2","1",4405,-1.16280329852605
"12","2","2",4406,-2.21606436344919
"12","2","3",4407,0.737337944047766
"12","2","4",4408,2.70308280324199
"12","3","1",4409,0.962377350523999
"12","3","2",4410,-4.29729183413007
"12","3","3",4411,1.15503053734039
"12","3","4",4412,1.86275719342927
"12","4","1",4413,-2.71488816183266
"12","4","2",4414,-4.08564327618672
"12","4","3",4415,-2.12418598146391
"12","4","4",4416,1.70287059639211
"12","5","1",4417,0.653133281274309
"12","5","2",4418,-3.63189056217693
"12","5","3",4419,-0.137982532669154
"12","5","4",4420,0.203068804595504
"12","6","1",4421,-2.18056046318247
"12","6","2",4422,-2.48016630799969
"12","6","3",4423,2.20469862887352
"12","6","4",4424,1.08907116181533
"12","7","1",4425,0.172336310681034
"12","7","2",4426,-3.069822226028
"12","7","3",4427,1.95225150445203
"12","7","4",4428,3.43978236259346
"12","8","1",4429,0.353000344756214
"12","8","2",4430,-0.124809210287786
"12","8","3",4431,0.135944123808447
"12","8","4",4432,2.21606493820696
"12","9","1",4433,-1.12365031021803
"12","9","2",4434,-2.72841105411001
"12","9","3",4435,0.742489081154579
"12","9","4",4436,1.8376476670151
"12","10","1",4437,-3.61648563853396
"12","10","2",4438,-1.22287186831847
"12","10","3",4439,0.530456854169938
"12","10","4",4440,4.16325462253809
"12","11","1",4441,-2.12155253961282
"12","11","2",4442,-2.8863592096691
"12","11","3",4443,-0.00632166662218969
"12","11","4",4444,-0.765196911585432
"12","12","1",4445,-3.77347564249934
"12","12","2",4446,-2.62316473156705
"12","12","3",4447,-1.28427376842831
"12","12","4",4448,0.370894547396577
"12","13","1",4449,-3.84928526316193
"12","13","2",4450,-1.34500069767837
"12","13","3",4451,-0.484295198860984
"12","13","4",4452,0.867285140724332
"12","14","1",4453,-1.37768177354915
"12","14","2",4454,-1.54642897001369
"12","14","3",4455,0.873685195972411
"12","14","4",4456,1.76401850073834
"12","15","1",4457,-5.40545310153701
"12","15","2",4458,0.382657792071883
"12","15","3",4459,2.99943632442784
"12","15","4",4460,2.78804615782123
"12","16","1",4461,-0.819636036990394
"12","16","2",4462,-1.3182968634271
"12","16","3",4463,-0.537134414318404
"12","16","4",4464,2.24759381678461
"12","17","1",4465,-2.34482922235248
"12","17","2",4466,-3.61735089100471
"12","17","3",4467,-0.0847947815662033
"12","17","4",4468,2.70155102784982
"12","18","1",4469,-4.06100139545238
"12","18","2",4470,1.52245304538148
"12","18","3",4471,2.08447322272096
"12","18","4",4472,2.87306651889714
"12","19","1",4473,-1.11117832921199
"12","19","2",4474,-0.242139875379286
"12","19","3",4475,0.372985795711485
"12","19","4",4476,-2.66220498934235
"12","20","1",4477,-0.610423424475996
"12","20","2",4478,-2.83921949632556
"12","20","3",4479,0.420768056293383
"12","20","4",4480,1.56489221850529
"12","21","1",4481,-2.03613518624014
"12","21","2",4482,-0.997011520071255
"12","21","3",4483,1.58507146417734
"12","21","4",4484,2.9995710621535
"12","22","1",4485,-1.98202926225908
"12","22","2",4486,-2.277177412812
"12","22","3",4487,0.633857685356861
"12","22","4",4488,2.52039228906574
"12","23","1",4489,-1.60654822938863
"12","23","2",4490,-2.45115558890885
"12","23","3",4491,-0.522974592702329
"12","23","4",4492,0.756046304390745
"12","24","1",4493,-3.09024768739052
"12","24","2",4494,-0.694199738441367
"12","24","3",4495,0.139168404596445
"12","24","4",4496,3.4962174784753
"12","25","1",4497,-1.76813372969196
"12","25","2",4498,-1.56410098216293
"12","25","3",4499,-0.0846877061879066
"12","25","4",4500,1.82434095737629
"12","26","1",4501,-0.485984564040381
"12","26","2",4502,-2.39100352175735
"12","26","3",4503,0.808059829052035
"12","26","4",4504,1.1931993960781
"12","27","1",4505,-0.429585873880087
"12","27","2",4506,-1.64984788327377
"12","27","3",4507,1.83052510184124
"12","27","4",4508,3.56681042135396
"12","28","1",4509,-2.69339722296023
"12","28","2",4510,-3.9222332056809
"12","28","3",4511,1.68509932108432
"12","28","4",4512,2.48500584254749
"12","29","1",4513,-5.34124011674865
"12","29","2",4514,-1.44300950839672
"12","29","3",4515,-1.53025635165621
"12","29","4",4516,1.58332545745163
"12","30","1",4517,-2.20626388876369
"12","30","2",4518,-1.471887724869
"12","30","3",4519,1.17986311345326
"12","30","4",4520,4.19379811244689
"12","31","1",4521,-0.576403114688391
"12","31","2",4522,-1.62284429775174
"12","31","3",4523,-0.295624729361937
"12","31","4",4524,2.54732506844238
"12","32","1",4525,-1.45787910132914
"12","32","2",4526,0.430669001900399
"12","32","3",4527,2.19554133120229
"12","32","4",4528,0.796287352014678
"12","33","1",4529,-1.91987185536061
"12","33","2",4530,-3.7057732709895
"12","33","3",4531,0.938139333871303
"12","33","4",4532,4.08227255711998
"12","34","1",4533,0.227075036496942
"12","34","2",4534,0.231145753906658
"12","34","3",4535,-0.996457333896855
"12","34","4",4536,0.440328621403237
"12","35","1",4537,-0.698159076739766
"12","35","2",4538,-0.610960656751179
"12","35","3",4539,-0.928715839139741
"12","35","4",4540,3.21766114642162
"12","36","1",4541,-1.07636119422922
"12","36","2",4542,-0.989290400602535
"12","36","3",4543,1.31345110504919
"12","36","4",4544,0.85086862705756
"12","37","1",4545,-0.159232839500922
"12","37","2",4546,2.51966949071193
"12","37","3",4547,-0.18234011519155
"12","37","4",4548,1.80032898977301
"12","38","1",4549,-0.778743103317451
"12","38","2",4550,0.33483380847135
"12","38","3",4551,0.0711202162568377
"12","38","4",4552,3.71068909197638
"12","39","1",4553,-2.36499017493897
"12","39","2",4554,0.885807018655722
"12","39","3",4555,-0.469363995752731
"12","39","4",4556,0.25842316029678
"12","40","1",4557,-2.80746410281422
"12","40","2",4558,-2.45883872443819
"12","40","3",4559,0.516751907482398
"12","40","4",4560,1.98298553692411
"12","41","1",4561,-1.95070683901029
"12","41","2",4562,-3.04273953803671
"12","41","3",4563,-1.63687140731388
"12","41","4",4564,0.15939132751636
"12","42","1",4565,-0.557803573795473
"12","42","2",4566,-1.6274085130332
"12","42","3",4567,-0.604926760303538
"12","42","4",4568,1.65391498400084
"12","43","1",4569,-3.53763009393644
"12","43","2",4570,-2.49883607748413
"12","43","3",4571,-1.85996276418156
"12","43","4",4572,1.31793865840375
"12","44","1",4573,0.225920862413522
"12","44","2",4574,-1.46467803350775
"12","44","3",4575,0.960389591758181
"12","44","4",4576,1.05468566728641
"12","45","1",4577,-3.8502093587676
"12","45","2",4578,-3.87958893480752
"12","45","3",4579,-1.01561107850848
"12","45","4",4580,2.01115115963748
"12","46","1",4581,0.0801705801344743
"12","46","2",4582,-2.13891052367538
"12","46","3",4583,1.20596391569508
"12","46","4",4584,3.62051637533966
"12","47","1",4585,-1.79090415751891
"12","47","2",4586,0.987049306222248
"12","47","3",4587,1.22931376307843
"12","47","4",4588,0.734591883436118
"12","48","1",4589,-1.65465897126131
"12","48","2",4590,-4.17130776401346
"12","48","3",4591,0.558700325255737
"12","48","4",4592,3.75790612793886
"12","49","1",4593,-1.44081135534302
"12","49","2",4594,-1.2328615887146
"12","49","3",4595,-0.148781741661412
"12","49","4",4596,-0.88433245712026
"12","50","1",4597,-3.67638975935915
"12","50","2",4598,-3.04289264702998
"12","50","3",4599,-0.180671223639971
"12","50","4",4600,1.89700349121354
"12","51","1",4601,-0.599503601566182
"12","51","2",4602,-2.23681556073615
"12","51","3",4603,-3.17546767481762
"12","51","4",4604,2.40085530873852
"12","52","1",4605,0.15201955853035
"12","52","2",4606,-2.1145259155667
"12","52","3",4607,0.334407432165311
"12","52","4",4608,-0.201774915480879
"12","53","1",4609,1.74505426248329
"12","53","2",4610,-2.043112975545
"12","53","3",4611,0.0350102118332028
"12","53","4",4612,1.14177269304697
"12","54","1",4613,-1.94969976204574
"12","54","2",4614,-1.76417250422012
"12","54","3",4615,0.375325348528594
"12","54","4",4616,-0.774841438434736
"12","55","1",4617,-1.46623529396217
"12","55","2",4618,-3.20607506381923
"12","55","3",4619,0.0633375619827387
"12","55","4",4620,0.0206538281985829
"12","56","1",4621,-1.30457467135011
"12","56","2",4622,-3.1729907673304
"12","56","3",4623,0.404666777294968
"12","56","4",4624,0.342567191676366
"12","57","1",4625,-1.47879967986818
"12","57","2",4626,-0.582892872845666
"12","57","3",4627,-0.945616235132314
"12","57","4",4628,4.0188605302634
"12","58","1",4629,-1.83823841577202
"12","58","2",4630,-0.803452883485658
"12","58","3",4631,0.769655499940361
"12","58","4",4632,0.740557872419715
"12","59","1",4633,-4.2373129048796
"12","59","2",4634,-3.30648860350122
"12","59","3",4635,-3.27743970361673
"12","59","4",4636,1.97002172379481
"12","60","1",4637,-1.7379028176583
"12","60","2",4638,-0.438419310443163
"12","60","3",4639,-1.83093990793436
"12","60","4",4640,3.08221510523149
"12","61","1",4641,-0.245701943909124
"12","61","2",4642,-0.463346953647893
"12","61","3",4643,1.28016633660254
"12","61","4",4644,2.22915114583052
"12","62","1",4645,-4.39779497281283
"12","62","2",4646,-3.16906777556405
"12","62","3",4647,-3.5873915076983
"12","62","4",4648,-1.24250416977121
"12","63","1",4649,0.575932070601564
"12","63","2",4650,-3.11429408912658
"12","63","3",4651,0.803305685941247
"12","63","4",4652,2.98727162457013
"12","64","1",4653,2.29660763962365
"12","64","2",4654,-0.65444088507049
"12","64","3",4655,3.28604417997799
"12","64","4",4656,2.84744111757854
"12","65","1",4657,0.521840688026752
"12","65","2",4658,-0.943903141507224
"12","65","3",4659,2.65476118745089
"12","65","4",4660,0.496824372998143
"12","66","1",4661,-1.08727234195467
"12","66","2",4662,-1.27358002298035
"12","66","3",4663,1.00211239068059
"12","66","4",4664,2.59421942472362
"12","67","1",4665,-3.18754669642669
"12","67","2",4666,-0.816393140551974
"12","67","3",4667,-0.611814226572453
"12","67","4",4668,3.66948518094108
"12","68","1",4669,-2.40504869138752
"12","68","2",4670,-3.4300874706754
"12","68","3",4671,-0.0779302087463762
"12","68","4",4672,1.15492075563536
"12","69","1",4673,-0.702029711182475
"12","69","2",4674,-0.574547065273941
"12","69","3",4675,-0.406474686840037
"12","69","4",4676,3.0901260580638
"12","70","1",4677,-2.25102095497194
"12","70","2",4678,-2.11970588250512
"12","70","3",4679,-1.43169278420325
"12","70","4",4680,-1.05259200571426
"12","71","1",4681,-2.49848789705476
"12","71","2",4682,-3.14809385340719
"12","71","3",4683,-1.1619541140711
"12","71","4",4684,1.11953622060457
"12","72","1",4685,-3.04953710106796
"12","72","2",4686,-2.4728838081517
"12","72","3",4687,-1.837006473975
"12","72","4",4688,-1.26413177045779
"12","73","1",4689,-0.526984775392878
"12","73","2",4690,1.67072171763751
"12","73","3",4691,1.05388429094582
"12","73","4",4692,2.64899326392483
"12","74","1",4693,-2.14014484508882
"12","74","2",4694,-0.259384356374206
"12","74","3",4695,-1.01949165949106
"12","74","4",4696,2.44477124636771
"12","75","1",4697,-3.01610504003681
"12","75","2",4698,-2.93396902579046
"12","75","3",4699,2.33630277575091
"12","75","4",4700,1.39035167887596
"12","76","1",4701,-1.73535798501562
"12","76","2",4702,-1.90394458780482
"12","76","3",4703,-0.246549365214251
"12","76","4",4704,-0.0575598095353942
"12","77","1",4705,-1.07130057995772
"12","77","2",4706,-1.98582225006687
"12","77","3",4707,0.871007850182134
"12","77","4",4708,0.0869846829928922
"12","78","1",4709,-2.6319665671775
"12","78","2",4710,-3.15992986448359
"12","78","3",4711,2.15154056725558
"12","78","4",4712,3.79684565112853
"12","79","1",4713,-1.55048801487582
"12","79","2",4714,-4.08097835787653
"12","79","3",4715,1.51627956286561
"12","79","4",4716,0.754520816526617
"12","80","1",4717,-1.82122203737991
"12","80","2",4718,-0.506891864452254
"12","80","3",4719,0.674867002516892
"12","80","4",4720,1.88086095538574
"12","81","1",4721,-3.00665623458719
"12","81","2",4722,-3.60457691200897
"12","81","3",4723,1.10828681240041
"12","81","4",4724,-0.558318553964402
"12","82","1",4725,-2.9770571207562
"12","82","2",4726,-3.25770312796778
"12","82","3",4727,2.00425604970811
"12","82","4",4728,0.710689961362106
"12","83","1",4729,-2.01453909469529
"12","83","2",4730,-1.23868667173317
"12","83","3",4731,0.148552800078833
"12","83","4",4732,3.4561510424192
"12","84","1",4733,-0.0520924941780971
"12","84","2",4734,-1.51809026824634
"12","84","3",4735,0.103192206285659
"12","84","4",4736,1.99648667586602
"12","85","1",4737,-0.677732265777474
"12","85","2",4738,-0.734115845672246
"12","85","3",4739,2.3233310637898
"12","85","4",4740,3.95265133179881
"12","86","1",4741,-0.202390463989832
"12","86","2",4742,-3.31213509271759
"12","86","3",4743,1.46302823397462
"12","86","4",4744,0.3972823407784
"12","87","1",4745,-0.442263864575649
"12","87","2",4746,-4.15226500909217
"12","87","3",4747,-1.41363306231908
"12","87","4",4748,0.990351841451257
"12","88","1",4749,-1.99315282647059
"12","88","2",4750,-2.17049663124164
"12","88","3",4751,-1.37672247828029
"12","88","4",4752,0.293391375397013
"12","89","1",4753,-1.52748210163871
"12","89","2",4754,-4.16838927459269
"12","89","3",4755,-2.19141838224525
"12","89","4",4756,3.77265616615027
"12","90","1",4757,0.565753744742768
"12","90","2",4758,-3.59866812762865
"12","90","3",4759,-3.34471358615656
"12","90","4",4760,0.201759257485233
"12","91","1",4761,-0.896981415006803
"12","91","2",4762,1.87948765159927
"12","91","3",4763,-0.085416493763729
"12","91","4",4764,0.510741329916954
"12","92","1",4765,-0.162608207421737
"12","92","2",4766,-0.0358021455974384
"12","92","3",4767,1.3080855433481
"12","92","4",4768,2.4057578807272
"12","93","1",4769,-2.78822357252285
"12","93","2",4770,-5.3699141641409
"12","93","3",4771,-1.31724147628299
"12","93","4",4772,0.30345524324536
"12","94","1",4773,-0.765408193963108
"12","94","2",4774,-5.83499115562894
"12","94","3",4775,1.45332222441438
"12","94","4",4776,3.16397277926597
"12","95","1",4777,-2.06472374939564
"12","95","2",4778,-0.859861316925398
"12","95","3",4779,0.607388321207907
"12","95","4",4780,2.06908313166003
"12","96","1",4781,1.16385780152281
"12","96","2",4782,-1.81292400287513
"12","96","3",4783,-0.351151404650523
"12","96","4",4784,0.493261317517784
"12","97","1",4785,-1.96473303091976
"12","97","2",4786,-1.25861760660968
"12","97","3",4787,-1.91387911654693
"12","97","4",4788,0.242125220856387
"12","98","1",4789,-4.73580898599629
"12","98","2",4790,-3.05805070367357
"12","98","3",4791,-0.502986970370426
"12","98","4",4792,3.11611315916288
"12","99","1",4793,1.58459413053682
"12","99","2",4794,0.0951090228307341
"12","99","3",4795,1.50108181900988
"12","99","4",4796,5.91809412693568
"12","100","1",4797,-2.7062114835969
"12","100","2",4798,-3.13691686723237
"12","100","3",4799,-0.454812182783832
"12","100","4",4800,-1.19783406037731
"13","1","1",4801,-2.37115658602642
"13","1","2",4802,-6.59256919724305
"13","1","3",4803,-1.38563767400857
"13","1","4",4804,-1.57883393673838
"13","2","1",4805,2.54043070655999
"13","2","2",4806,-3.53624269224178
"13","2","3",4807,0.246622796054276
"13","2","4",4808,0.964441144377373
"13","3","1",4809,4.98177780396293
"13","3","2",4810,-5.83172214022814
"13","3","3",4811,0.16479512013191
"13","3","4",4812,-0.94376579987544
"13","4","1",4813,0.0641367512546487
"13","4","2",4814,-5.58532718897398
"13","4","3",4815,-2.51144653046361
"13","4","4",4816,0.498919129332995
"13","5","1",4817,3.30745882549629
"13","5","2",4818,-5.19049125042741
"13","5","3",4819,-0.464104647379342
"13","5","4",4820,-2.24567141569115
"13","6","1",4821,2.31846700167868
"13","6","2",4822,-3.86582962863992
"13","6","3",4823,2.14136834188228
"13","6","4",4824,-2.29961697001528
"13","7","1",4825,3.84549341985743
"13","7","2",4826,-4.42984577846391
"13","7","3",4827,0.599149816300083
"13","7","4",4828,1.41988025270356
"13","8","1",4829,4.69752215005375
"13","8","2",4830,-1.7241304561414
"13","8","3",4831,-1.33498036991488
"13","8","4",4832,0.37693994058664
"13","9","1",4833,1.36528311949738
"13","9","2",4834,-3.51672961226044
"13","9","3",4835,-0.954392863283012
"13","9","4",4836,0.180657936439157
"13","10","1",4837,-0.328473325733567
"13","10","2",4838,-2.82140727574183
"13","10","3",4839,-0.256267167130409
"13","10","4",4840,1.85043913766047
"13","11","1",4841,0.615457677008034
"13","11","2",4842,-5.25392103680818
"13","11","3",4843,-1.07045882705689
"13","11","4",4844,-2.65446871475324
"13","12","1",4845,-0.150987406429545
"13","12","2",4846,-4.94208544798902
"13","12","3",4847,-2.48355629003144
"13","12","4",4848,-2.77717682614806
"13","13","1",4849,-0.585907607391377
"13","13","2",4850,-2.15149556537763
"13","13","3",4851,-0.135860113311951
"13","13","4",4852,-1.47907051879668
"13","14","1",4853,1.50243107676663
"13","14","2",4854,-2.86449328696742
"13","14","3",4855,-0.135344884266338
"13","14","4",4856,-0.0675096021052178
"13","15","1",4857,-1.94172595392461
