"Person_ID","Item_ID","Occasion","Score"
"12","5","1",-0.606466823432777
"12","5","2",3.1772985293847
"12","5","3",-0.9995347046657
"12","5","4",-3.44170729155157
"12","6","1",-0.72739835433652
"12","6","2",-2.04473447403466
"12","6","3",-0.0309783093399361
"12","6","4",-2.64465880147256
"12","7","1",1.17614836579069
"12","7","2",-5.09201829552337
"12","7","3",0.6431697781151
"12","7","4",-1.14425399633643
"12","8","1",-0.753644417268309
"12","8","2",0.549369013203273
"12","8","3",0.64048074157592
"12","8","4",-3.04208191519059
"12","9","1",-0.156123145966546
"12","9","2",2.43767644482068
"12","9","3",-2.15393050131562
"12","9","4",-2.09796291572878
"12","10","1",1.45154266640329
"12","10","2",0.1380018563543
"12","10","3",0.0304446200178354
"12","10","4",-1.61800559187572
"12","11","1",-1.1362576334394
"12","11","2",0.813544778203636
"12","11","3",0.223060811613571
"12","11","4",-2.37902697669843
"12","12","1",1.03489594428058
"12","12","2",0.514909270591723
"12","12","3",-3.77123573430025
"12","12","4",-3.09317978397155
"12","13","1",0.278930610059904
"12","13","2",2.74273177264746
"12","13","3",-1.21291960741741
"12","13","4",-2.12803943140192
"12","14","1",-0.135929588322236
"12","14","2",-1.27277902394432
"12","14","3",-0.334476696283398
"12","14","4",-3.39540783020765
"12","15","1",-2.34548775800373
"12","15","2",3.41293950152158
"12","15","3",-1.90416448710751
"12","15","4",-1.11502392652055
"12","16","1",1.46526017232946
"12","16","2",0.72623400169775
"12","16","3",2.24396510629588
"12","16","4",-1.2879536357505
"12","17","1",3.23188998886467
"12","17","2",1.07781298935295
"12","17","3",0.826750155828496
"12","17","4",-0.950501044407837
"12","18","1",-0.196833860626481
"12","18","2",1.78224481665071
"12","18","3",0.771632505874491
"12","18","4",-1.35990456084081
"12","19","1",2.25006770216227
"12","19","2",1.41944017212262
"12","19","3",-0.336030229269118
"12","19","4",-2.21488236987253
"12","20","1",-0.385352510124606
"12","20","2",3.37355114819814
"12","20","3",-0.75800776362979
"12","20","4",-3.81287084637485
"13","1","1",1.07184513883391
"13","1","2",-2.23232940803245
"13","1","3",-0.887547933815597
"13","1","4",2.99324058731282
"13","2","1",-2.60124263547204
"13","2","2",-3.78879964517543
"13","2","3",-0.99814984624591
"13","2","4",0.340573107399881
"13","3","1",-1.48842316774554
"13","3","2",-0.400965512575616
"13","3","3",-2.46607791671665
"13","3","4",1.14687542438582
"13","4","1",0.766207873328518
"13","4","2",0.8737484219275
"13","4","3",-4.38656077400811
"13","4","4",3.95150159246415
"13","5","1",-2.54207629147159
"13","5","2",1.18568129698229
"13","5","3",-2.13100615383073
"13","5","4",1.37068644389364
"13","6","1",-1.00080198197582
"13","6","2",-4.40510794686643
"13","6","3",-1.85328952242621
"13","6","4",1.08525123718258
"13","7","1",-0.640651005989449
"13","7","2",-7.54438889820581
"13","7","3",-0.655812563374792
"13","7","4",3.48225164095268
"13","8","1",-1.79011673216033
"13","8","2",-1.72983063119183
"13","8","3",-0.753580711582037
"13","8","4",0.851809824647066
"13","9","1",-1.57118363219724
"13","9","2",0.0187637774794333
"13","9","3",-5.00674086418425
"13","9","4",1.79220161136324
"13","10","1",0.0827971230753284
"13","10","2",-2.38085432887119
"13","10","3",-2.02559924379725
"13","10","4",3.12375421591097
"13","11","1",-2.89216419663077
"13","11","2",-2.05147790378218
"13","11","3",-1.01725728572281
"13","11","4",1.26494735601126
"13","12","1",-0.646249924190855
"13","12","2",-1.60638325773256
"13","12","3",-6.15814975723287
"13","12","4",1.32068714718362
"13","13","1",-1.56175246627807
"13","13","2",0.0145956330195545
"13","13","3",-3.14834106427566
"13","13","4",1.55698375997524
"13","14","1",-2.24220204952105
"13","14","2",-4.06485773396791
"13","14","3",-2.89600629336225
"13","14","4",-0.241732787170716
"13","15","1",-4.10035225320456
"13","15","2",1.24160406720103
"13","15","3",-3.02687838541407
"13","15","4",2.9603288898975
"13","16","1",-0.331671673759695
"13","16","2",-2.64256474855905
"13","16","3",-0.390527744952467
"13","16","4",4.29765979657032
"13","17","1",2.28106290994259
"13","17","2",-2.60933251118578
"13","17","3",-0.445027739475851
"13","17","4",2.66566117218783
"13","18","1",-1.99531968996611
"13","18","2",-0.684493874662242
"13","18","3",-1.20093546989316
"13","18","4",2.7901195899544
"13","19","1",0.512331254141403
"13","19","2",-0.854435613355885
"13","19","3",-3.03523975756166
"13","19","4",2.99745775957144
"13","20","1",-1.50968080599469
"13","20","2",1.55001184949914
"13","20","3",-1.66517518529386
"13","20","4",0.153649871200613
"14","1","1",-0.0646463037957328
"14","1","2",-0.241053872002312
"14","1","3",0.659951069211607
"14","1","4",-0.428125754848275
"14","2","1",-3.29584736432836
"14","2","2",-1.19547714034889
"14","2","3",-1.66309265815597
"14","2","4",-1.7834084725287
"14","3","1",-3.34949191811361
"14","3","2",1.68213505159684
"14","3","3",-1.26401693194006
"14","3","4",-1.49057790767805
"14","4","1",-1.95635278543697
"14","4","2",3.51282300611917
"14","4","3",-4.12282890448306
"14","4","4",2.42143027327933
"14","5","1",-4.49282233289488
"14","5","2",2.16594062035932
"14","5","3",-1.15697581620838
"14","5","4",-1.92279996207517
"14","6","1",-3.4735565661728
"14","6","2",-3.32278343761218
"14","6","3",-1.24305219697385
"14","6","4",-1.12654035836828
"14","7","1",-2.65090553760239
"14","7","2",-6.32020542324389
"14","7","3",0.771016213636759
"14","7","4",-0.23605774203901
"14","8","1",-3.74291892744303
"14","8","2",-1.23942542842475
"14","8","3",0.197202928856818
"14","8","4",-1.23642715994277
"14","9","1",-3.31439723423679
"14","9","2",0.628407938722987
"14","9","3",-3.56794198468029
"14","9","4",-1.43919977398911
"14","10","1",-1.66027692727825
"14","10","2",-1.36557913608415
"14","10","3",-0.697762641823446
"14","10","4",0.262089860683553
"14","11","1",-4.21813469763531
"14","11","2",-0.502688321772035
"14","11","3",-0.438840701630831
"14","11","4",-1.27173882340467
"14","12","1",-2.80170679333745
"14","12","2",-0.503448385575537
"14","12","3",-4.79051952511035
"14","12","4",-0.485581579854315
"14","13","1",-3.88247444833287
"14","13","2",2.12403649296421
"14","13","3",-2.11598052607271
"14","13","4",-0.244525500572867
"14","14","1",-2.48741468250073
"14","14","2",-1.75783633243181
"14","14","3",-2.98483766207826
"14","14","4",-2.09959890751346
"14","15","1",-4.35578558711277
"14","15","2",3.88208157046804
"14","15","3",-2.57985808749279
"14","15","4",0.827371021749064
"14","16","1",-2.37826101803643
"14","16","2",-1.27582901038282
"14","16","3",2.42688888412907
"14","16","4",0.764959654281687
"14","17","1",0.539457538977672
"14","17","2",-0.382935799482159
"14","17","3",-1.30743663270521
"14","17","4",-0.64994147796592
"14","18","1",-2.32652899611661
"14","18","2",0.795301391627965
"14","18","3",-0.932742716941211
"14","18","4",0.146680532695854
"14","19","1",-0.349989300258036
"14","19","2",0.955677266520598
"14","19","3",-1.78976262589615
"14","19","4",-0.638735329160444
"14","20","1",-3.23520224283709
"14","20","2",3.52507153168817
"14","20","3",-1.37120575037983
"14","20","4",-3.49590205834108
"15","1","1",1.82103325654599
"15","1","2",1.95032652758755
"15","1","3",-0.726214889505415
"15","1","4",-1.39727152151592
"15","2","1",-2.37768893715691
"15","2","2",0.374929016311855
"15","2","3",-2.43652374007909
"15","2","4",-2.56661243525727
"15","3","1",-1.2064418928632
"15","3","2",3.28448680798337
"15","3","3",-2.12160497768596
"15","3","4",-0.826101020646991
"15","4","1",-0.34370777011768
"15","4","2",4.58403410253498
"15","4","3",-3.64760367659332
"15","4","4",0.0486834355835213
"15","5","1",-2.40600149537165
"15","5","2",3.8941819037054
"15","5","3",-1.84426968073965
"15","5","4",-4.62919382297667
"15","6","1",-1.99434043290742
"15","6","2",-1.30694444362836
"15","6","3",-1.40222092148549
"15","6","4",-2.39675849331182
"15","7","1",-0.477988020983282
"15","7","2",-4.29885367916275
"15","7","3",-0.812007129248896
"15","7","4",-1.29363148440521
"15","8","1",-3.06370435146288
"15","8","2",1.32742639895453
"15","8","3",-0.621728026854075
"15","8","4",-1.06873618294852
"15","9","1",-1.93343563337478
"15","9","2",2.55275854793746
"15","9","3",-5.60461160321214
"15","9","4",-2.83618943184626
"15","10","1",0.188443002061059
"15","10","2",1.07553590257191
"15","10","3",-1.39593796753897
"15","10","4",-1.44245378513812
"15","11","1",-3.23169003267993
"15","11","2",0.854691460822391
"15","11","3",-1.37287851883792
"15","11","4",-2.78266694435547
"15","12","1",0.0562432521081173
"15","12","2",2.54337256367395
"15","12","3",-4.94465510925224
"15","12","4",-2.53012493214769
"15","13","1",-1.01057294228387
"15","13","2",3.65488059059158
"15","13","3",-2.33360607629309
"15","13","4",-2.61399404741905
"15","14","1",-2.38556673441286
"15","14","2",0.115597545207117
"15","14","3",-2.84140580491492
"15","14","4",-3.65432369198621
"15","15","1",-2.79405381857309
"15","15","2",5.16648599089835
"15","15","3",-3.37833692155847
"15","15","4",-0.129297932332228
"15","16","1",-0.409034745942119
"15","16","2",-0.277584269918088
"15","16","3",0.982006655841878
"15","16","4",-1.08886193147928
"15","17","1",0.441661939690302
"15","17","2",1.48203119475885
"15","17","3",-0.779741742327688
"15","17","4",-0.903728533360192
"15","18","1",-1.15968860351307
"15","18","2",2.10237398117283
"15","18","3",-0.156685813276581
"15","18","4",-0.0980344995772215
"15","19","1",-0.314574499213223
"15","19","2",2.53553252188435
"15","19","3",-3.01001843960204
"15","19","4",-1.39053680158465
"15","20","1",-2.30501877823864
"15","20","2",4.58477871025349
"15","20","3",-1.96925169472633
"15","20","4",-3.78279152170818
"16","1","1",1.9046599228931
"16","1","2",0.978821867461424
"16","1","3",-0.309862746178277
"16","1","4",1.53027208256658
"16","2","1",-1.76642847961937
"16","2","2",0.757505360837001
"16","2","3",-2.27380280966197
"16","2","4",-1.08077821642817
"16","3","1",-0.634195937934985
"16","3","2",1.40730142290612
"16","3","3",-3.04567260372276
"16","3","4",-0.187184590495617
"16","4","1",0.832242544076358
"16","4","2",4.34983152022453
"16","4","3",-3.55087120567557
"16","4","4",4.28308603517377
"16","5","1",-0.841985176462116
"16","5","2",3.13977444860048
"16","5","3",-0.857615930600299
"16","5","4",-0.192786844240265
"16","6","1",-0.506033758904039
"16","6","2",-1.13643327342425
"16","6","3",-2.00880202550599
"16","6","4",-0.12373739765928
"16","7","1",0.115213486279248
"16","7","2",-5.00909049228102
"16","7","3",-0.806932581028157
"16","7","4",0.343545202734878
"16","8","1",-2.0546512928085
"16","8","2",-0.292535725875371
"16","8","3",-0.401293030928272
"16","8","4",0.12136726047154
"16","9","1",-1.01041854098677
"16","9","2",1.87946035821904
"16","9","3",-5.06170870629476
"16","9","4",-0.00172408827399861
"16","10","1",0.836891471122427
"16","10","2",0.213068155119885
"16","10","3",-1.33557744212681
"16","10","4",1.42715068956196
"16","11","1",-2.08992069030571
"16","11","2",0.565446684503308
"16","11","3",-1.06883477672251
"16","11","4",-0.0886898879280189
"16","12","1",1.13892778639514
"16","12","2",0.60254073795746
"16","12","3",-5.03859214102642
"16","12","4",-0.278820704288402
"16","13","1",-0.974598193563238
"16","13","2",3.24810741382441
"16","13","3",-1.88198535499291
"16","13","4",1.5483370406796
"16","14","1",-1.2004470872383
"16","14","2",-1.64248134416243
"16","14","3",-3.11754608112486
"16","14","4",-1.10254198346107
"16","15","1",-2.84866288344595
"16","15","2",3.78167022227542
"16","15","3",-2.2615391998243
"16","15","4",1.39729836936344
"16","16","1",0.300228072706598
"16","16","2",-0.288679049948159
"16","16","3",1.91212028575242
"16","16","4",1.38193113749861
"16","17","1",3.09553488479391
"16","17","2",-0.0838562877726661
"16","17","3",-0.555863283258083
"16","17","4",1.58750840580414
"16","18","1",-0.374867175568032
"16","18","2",2.27160191146258
"16","18","3",-1.69543981200619
"16","18","4",1.65614993931129
"16","19","1",1.7590082546762
"16","19","2",1.49760236014906
"16","19","3",-2.61155761767015
"16","19","4",1.57315515108698
"16","20","1",-2.07838219032439
"16","20","2",3.56445541119405
"16","20","3",-0.965840367483329
"16","20","4",-1.16010422314771
"17","1","1",3.19818366537646
"17","1","2",-0.752285217022552
"17","1","3",1.10587277726119
"17","1","4",0.588439367542599
"17","2","1",-1.23244860412138
"17","2","2",-1.92521757932864
"17","2","3",-0.583008476215579
"17","2","4",-2.56129384450493
"17","3","1",0.0820775607401003
"17","3","2",0.675921512296054
"17","3","3",-0.951694704516857
"17","3","4",-1.34230203081515
"17","4","1",2.4891397444258
"17","4","2",2.61928849314041
"17","4","3",-2.44202477843861
"17","4","4",0.829275236113481
"17","5","1",-0.418568782119713
"17","5","2",0.654018273177571
"17","5","3",-0.135736018816997
"17","5","4",-2.29198706578693
"17","6","1",-0.502288413839836
"17","6","2",-3.24586702004887
"17","6","3",-0.348690080692354
"17","6","4",-1.13997714027869
"17","7","1",0.975284981739515
"17","7","2",-6.66707073351601
"17","7","3",0.976898346759586
"17","7","4",-1.0656650387169
"17","8","1",-1.07489218455497
"17","8","2",-1.291768799886
"17","8","3",1.59685134037176
"17","8","4",-1.63909822698066
"17","9","1",-1.24280574485699
"17","9","2",-0.592970412448118
"17","9","3",-2.68786820288129
"17","9","4",-1.74261185858651
"17","10","1",1.71632778312097
"17","10","2",-0.895943736535015
"17","10","3",0.243924154638213
"17","10","4",-0.559092446291009
"17","11","1",-0.58381102587796
"17","11","2",-1.45032847448354
"17","11","3",-0.26399808522749
"17","11","4",-2.70530600309839
"17","12","1",1.1802214051881
"17","12","2",-1.06268752182578
"17","12","3",-3.50751770182709
"17","12","4",-1.38558169468688
"17","13","1",0.172634887374287
"17","13","2",1.76408179002535
"17","13","3",-0.976381930045659
"17","13","4",-0.885978494279894
"17","14","1",-0.757053058362944
"17","14","2",-3.45470703517429
"17","14","3",-1.57553272547743
"17","14","4",-2.7413570747905
"17","15","1",-2.01505063965373
"17","15","2",1.97703669488788
"17","15","3",-2.03131380141996
"17","15","4",-0.00191336148014098
"17","16","1",1.8694509202924
"17","16","2",-2.75040321355592
"17","16","3",2.20663184112217
"17","16","4",-0.128026759532875
"17","17","1",3.19698239812592
"17","17","2",-1.36211645730826
"17","17","3",0.340318224467202
"17","17","4",-0.936881270876159
"17","18","1",0.672063489457537
"17","18","2",-0.265008177543082
"17","18","3",0.683800855980506
"17","18","4",-0.230029041665003
"17","19","1",2.23999648285651
"17","19","2",-0.606792165489569
"17","19","3",-0.600094250135584
"17","19","4",0.317927779087619
"17","20","1",-0.222670995931926
"17","20","2",2.03549091542775
"17","20","3",-0.0254037284854188
"17","20","4",-3.61376088552896
"18","1","1",4.29571746755586
"18","1","2",1.64897912427342
"18","1","3",6.4933704132581
"18","1","4",4.56554699100908
"18","2","1",1.3203925854042
"18","2","2",0.747437608018418
"18","2","3",4.79449093236906
"18","2","4",0.960275191879203
"18","3","1",0.563361244498341
"18","3","2",1.7791856997758
"18","3","3",3.7818831409569
"18","3","4",1.9306469286435
"18","4","1",2.96126004190282
"18","4","2",6.02660128728191
"18","4","3",2.65066603703402
"18","4","4",5.99242503430922
"18","5","1",0.682375281467253
"18","5","2",3.20793962533399
"18","5","3",4.01105188886035
"18","5","4",2.07071718608094
"18","6","1",1.02721865498667
"18","6","2",-1.26568872952674
"18","6","3",3.50195338797989
"18","6","4",2.40226269487344
"18","7","1",2.37914413590908
"18","7","2",-4.47462280203637
"18","7","3",6.08432875970005
"18","7","4",4.26336963614343
"18","8","1",0.735238367253697
"18","8","2",1.39902741383732
"18","8","3",6.10189823464336
"18","8","4",3.54639680758846
"18","9","1",0.587644310442914
"18","9","2",1.64807294751285
"18","9","3",1.7024554877121
"18","9","4",3.03526871890511
"18","10","1",3.03701326093879
"18","10","2",1.6398789675597
"18","10","3",3.64780218627344
"18","10","4",3.69377536044359
"18","11","1",0.622541586508236
"18","11","2",2.48247638288991
"18","11","3",4.31763776909255
"18","11","4",3.00743332905414
"18","12","1",2.30482767859165
"18","12","2",1.6377085909413
"18","12","3",1.25743436299318
"18","12","4",3.46305824878296
"18","13","1",-0.270547298035786
"18","13","2",3.8598863551184
"18","13","3",3.40672818195603
"18","13","4",4.03273005101727
"18","14","1",0.901604885786251
"18","14","2",-1.38451589889965
"18","14","3",3.85138319239646
"18","14","4",1.84843005492866
"18","15","1",0.375931174930817
"18","15","2",3.27554102823967
"18","15","3",4.34179989713922
"18","15","4",4.06763234696051
"18","16","1",1.79941318259279
"18","16","2",0.224590492164099
"18","16","3",7.46714524375719
"18","16","4",5.03190026596587
"18","17","1",5.37727470061912
"18","17","2",1.05745371138966
"18","17","3",6.52258083179545
"18","17","4",4.29482880394748
"18","18","1",0.649749919092614
"18","18","2",3.10405516044519
"18","18","3",5.3259076044948
"18","18","4",5.1163235634028
"18","19","1",3.59960476848335
"18","19","2",2.51734478858439
"18","19","3",3.7788658610881
"18","19","4",4.1154446905387
"18","20","1",0.59402987867678
"18","20","2",4.5777285292513
"18","20","3",4.6704871491902
"18","20","4",2.61785156281761
"19","1","1",2.03048460577159
"19","1","2",0.030084463112709
"19","1","3",-1.5403729611361
"19","1","4",3.03036073460226
"19","2","1",-1.26308730782931
"19","2","2",-1.34746965116638
"19","2","3",-3.55957251413909
"19","2","4",-0.67883365568476
"19","3","1",-0.0770715911375214
"19","3","2",2.05014101791053
"19","3","3",-3.89145815150259
"19","3","4",1.61752846565887
"19","4","1",1.48580589513047
"19","4","2",3.71005978971603
"19","4","3",-5.934869860435
"19","4","4",4.52092473496386
"19","5","1",-1.50961231604098
"19","5","2",1.64737086540096
"19","5","3",-3.08143584287773
"19","5","4",1.24839786180248
"19","6","1",-1.09657193278936
"19","6","2",-1.41042884425032
"19","6","3",-3.60310513545357
"19","6","4",0.90788238938555
"19","7","1",1.1680647810287
"19","7","2",-5.65824424231063
"19","7","3",-1.98348370985173
"19","7","4",1.95044939060414
"19","8","1",-2.66421800656709
"19","8","2",1.19920841060677
"19","8","3",-1.3362945591282
"19","8","4",1.53638673364798
"19","9","1",-0.356250689816936
"19","9","2",1.59548405488027
"19","9","3",-6.37363604292272
"19","9","4",1.65494641113922
"19","10","1",1.11478109990427
"19","10","2",-0.354869014587008
"19","10","3",-2.77348398034061
"19","10","4",2.45971705474568
"19","11","1",-2.23740928164306
"19","11","2",0.227637144561145
"19","11","3",-1.79117252873745
"19","11","4",0.18780736130527
"19","12","1",0.7369799037511
"19","12","2",0.859575205896118
"19","12","3",-5.96365712190651
"19","12","4",0.0855281617248972
"19","13","1",-1.20861958865235
"19","13","2",2.2890241914887
"19","13","3",-3.22578390574559
"19","13","4",2.37291638048488
"19","14","1",-0.0366705530615414
"19","14","2",-2.04078208199594
"19","14","3",-3.50448759689658
"19","14","4",0.144456475269199
"19","15","1",-1.5014551586503
"19","15","2",3.36050185616783
"19","15","3",-2.70026227369668
"19","15","4",2.45236956444803
"19","16","1",0.689078765067722
"19","16","2",-0.287419483029624
"19","16","3",-0.874713428301473
"19","16","4",3.66623703973951
"19","17","1",3.627387050125
"19","17","2",0.349169440104545
"19","17","3",-2.43091697210644
"19","17","4",2.36518019068604
"19","18","1",0.0440232567921288
"19","18","2",1.69209057863988
"19","18","3",-3.06191696085673
"19","18","4",1.91685325808305
"19","19","1",0.0359203387056288
"19","19","2",1.30921703882842
"19","19","3",-3.07164810233304
"19","19","4",2.36656800537455
"19","20","1",-0.516293614506424
"19","20","2",3.56898931488087
"19","20","3",-3.11251061134343
"19","20","4",0.704461882791366
"20","1","1",1.22606981014707
"20","1","2",0.458817114922991
"20","1","3",3.00095982663224
"20","1","4",0.802916863289107
"20","2","1",-0.435605552977156
"20","2","2",0.204296959183953
"20","2","3",0.478459105665542
"20","2","4",-1.90002492776194
"20","3","1",-0.746720929747026
"20","3","2",2.00910124031778
"20","3","3",0.6145130516455
"20","3","4",-0.928235809614181
"20","4","1",0.98583937664709
"20","4","2",5.93186115636249
"20","4","3",-1.6161272996073
"20","4","4",1.947561176972
"20","5","1",-1.83469615387865
"20","5","2",4.31090374236609
"20","5","3",1.13208381319582
"20","5","4",-1.05711334343013
"20","6","1",-0.849793928719745
"20","6","2",-0.916746048278639
"20","6","3",0.542528703399748
"20","6","4",0.205040471685949
"20","7","1",-0.884791823636533
"20","7","2",-4.38210686685585
"20","7","3",3.04351874608059
"20","7","4",0.00850360644727932
"20","8","1",-2.67290568860302
"20","8","2",1.5624474414787
"20","8","3",2.24410306431354
"20","8","4",-0.819277875333478
"20","9","1",-1.99405825038722
"20","9","2",2.98230413957649
"20","9","3",-1.47335444153871
"20","9","4",-1.47151888104025
"20","10","1",0.0082498275903452
"20","10","2",0.964227500216631
"20","10","3",0.337474770376364
"20","10","4",0.560590161222648
"20","11","1",-1.94859923222741
"20","11","2",0.788193625591416
"20","11","3",0.533499673845913
"20","11","4",-1.67098320998255
"20","12","1",-0.886658835523316
"20","12","2",1.3819528944623
"20","12","3",-2.17156728353093
"20","12","4",-1.34354997898492
"20","13","1",-0.921519370368071
"20","13","2",3.90432411566492
"20","13","3",-0.147448916212291
"20","13","4",-0.306004507022005
"20","14","1",-0.723824589877545
"20","14","2",-1.20689930306699
"20","14","3",0.281043678968909
"20","14","4",-3.04359881693541
"20","15","1",-2.84298525118658
"20","15","2",4.76478971430615
"20","15","3",0.95195818154649
"20","15","4",0.863386614772576
"20","16","1",0.7575880189637
"20","16","2",-0.143747215034894
"20","16","3",4.02895263947727
"20","16","4",1.56855923947777
"20","17","1",1.61776197630518
"20","17","2",1.17780716557164
"20","17","3",2.64902223238822
"20","17","4",-0.0135866629262997
"20","18","1",-0.482171645479421
"20","18","2",3.37700212429683
"20","18","3",2.37692778263812
"20","18","4",0.972476672718536
"20","19","1",0.448329499083908
"20","19","2",2.87964581075567
"20","19","3",-0.0404972164726328
"20","19","4",0.192312072231732
"20","20","1",-1.18964338002763
"20","20","2",4.95552041021061
"20","20","3",1.18408105173924
"20","20","4",-1.41130653682176
"21","1","1",2.751797646507
"21","1","2",1.47414829622761
"21","1","3",2.48680237730204
"21","1","4",1.51773152069411
"21","2","1",-0.756252681642275
"21","2","2",-0.223126430777238
"21","2","3",0.0120853629964951
"21","2","4",0.0691044973161334
"21","3","1",-0.95852894034725
"21","3","2",0.881324260430312
"21","3","3",0.43203245100397
"21","3","4",0.809617119068673
"21","4","1",1.85311532110599
"21","4","2",4.18982979022476
"21","4","3",-0.875920566885657
"21","4","4",3.4027645308159
"21","5","1",-0.742763479642823
"21","5","2",2.86417340978168
"21","5","3",0.501736490914647
"21","5","4",-0.891473636718579
"21","6","1",-0.493242630128439
"21","6","2",-2.94886704355629
"21","6","3",0.827513162219625
"21","6","4",0.313199910419899
"21","7","1",0.744119334997062
"21","7","2",-4.89254201969981
"21","7","3",2.67783204538983
"21","7","4",1.48364996196719
"21","8","1",-1.00809700310082
"21","8","2",-0.280249468225637
"21","8","3",1.76886989161384
"21","8","4",1.09153946555377
"21","9","1",0.426938554125364
"21","9","2",1.15822172334364
"21","9","3",-0.916558409437734
"21","9","4",0.374599438532724
"21","10","1",2.01613173999588
"21","10","2",0.207783249232022
"21","10","3",0.358982779325755
"21","10","4",2.4757038638437
"21","11","1",-1.37492839124828
"21","11","2",0.33261584238564
"21","11","3",1.13642747647063
"21","11","4",0.197007500128439
"21","12","1",1.81669456658229
"21","12","2",0.459316133441299
"21","12","3",-2.98837189646615
"21","12","4",0.225117315816339
"21","13","1",-0.571882054825554
"21","13","2",2.11434541462153
"21","13","3",0.338189794924052
"21","13","4",0.974926361702098
"21","14","1",-0.279548435835578
"21","14","2",-1.92307866758708
"21","14","3",0.364784288941661
"21","14","4",-0.82589325940127
"21","15","1",-1.8624684624231
"21","15","2",3.62504059763975
"21","15","3",-0.417345274598926
"21","15","4",2.86872435757966
"21","16","1",1.80506462895707
"21","16","2",0.230087817181318
"21","16","3",3.32511907906207
"21","16","4",3.04258048912084
"21","17","1",4.34922888177834
"21","17","2",0.326659716600949
"21","17","3",1.73316536599517
"21","17","4",1.82847381069486
"21","18","1",0.072737364737223
"21","18","2",1.18789499181522
"21","18","3",2.27355659755317
"21","18","4",1.88118730984067
"21","19","1",2.15622598572579
"21","19","2",1.04155203006527
"21","19","3",0.385875299192764
"21","19","4",2.276906679095
"21","20","1",-0.169786453980471
"21","20","2",3.73635459562718
"21","20","3",0.903729098140328
"21","20","4",0.383356158651527
"22","1","1",1.30220991314881
"22","1","2",-1.00934042168836
"22","1","3",2.32842726203652
"22","1","4",0.0302915222947984
"22","2","1",-2.85627164568745
"22","2","2",-1.44459538092676
"22","2","3",0.274407586489304
"22","2","4",-1.89609479296652
"22","3","1",-2.0513627529887
"22","3","2",0.0644437571716935
"22","3","3",-0.106391355785241
"22","3","4",-0.551711059613738
"22","4","1",0.602122008704938
"22","4","2",2.33730874896431
"22","4","3",-1.78747235841202
"22","4","4",1.9335693313911
"22","5","1",-2.11476855760794
"22","5","2",1.24467450862021
"22","5","3",1.1710091825083
"22","5","4",-2.08887729845029
"22","6","1",-1.77294827078908
"22","6","2",-3.35929051146776
"22","6","3",0.0140919637568697
"22","6","4",-1.00605065390539
"22","7","1",-1.58163227111304
"22","7","2",-6.56154180705452
"22","7","3",2.4450472811937
"22","7","4",-0.503869723770007
"22","8","1",-2.19212959409385
"22","8","2",-1.39146662794149
"22","8","3",1.90162865731949
"22","8","4",-0.919024062620428
"22","9","1",-2.5387309063202
"22","9","2",-0.202134969411031
"22","9","3",-2.42717905187971
"22","9","4",-1.43976993951874
"22","10","1",-0.0432981775073763
"22","10","2",-1.90286458657776
"22","10","3",0.508107214989306
"22","10","4",0.307549512582215
"22","11","1",-2.38613392547996
"22","11","2",-0.832871768589779
"22","11","3",0.883484221703585
"22","11","4",-2.07126457544657
"22","12","1",-0.596235080654338
"22","12","2",-1.47774382068858
"22","12","3",-2.12117118301675
"22","12","4",-0.668928907934177
"22","13","1",-2.59419906831345
"22","13","2",0.880228284276368
"22","13","3",-0.0810837686523779
"22","13","4",-1.0513307382524
"22","14","1",-1.89828313528366
"22","14","2",-2.64283978643834
"22","14","3",0.354696322762174
"22","14","4",-1.94163155884199
"22","15","1",-4.81140836913069
"22","15","2",1.79280501122341
"22","15","3",-0.502080881048049
"22","15","4",1.32331867204544
"22","16","1",-0.0832336211056337
"22","16","2",-1.43282948698808
"22","16","3",3.38872440413469
"22","16","4",1.00197414294687
"22","17","1",0.987934852522054
"22","17","2",-0.711027504480426
"22","17","3",1.51101762741303
"22","17","4",0.261255415819826
"22","18","1",-1.83329111248209
"22","18","2",0.180826033532632
"22","18","3",1.73514192211874
"22","18","4",0.834650128730733
"22","19","1",0.981359567575317
"22","19","2",-0.464373133956466
"22","19","3",-0.923390632901513
"22","19","4",-0.061716739798132
"22","20","1",-0.996302444730135
"22","20","2",3.15850092657409
"22","20","3",0.530720698571964
"22","20","4",-1.69044214757997
"23","1","1",2.12339177992714
"23","1","2",-0.536188190537139
"23","1","3",0.395719545302285
"23","1","4",1.76551309378899
"23","2","1",-0.521619070511849
"23","2","2",-0.340170060740387
"23","2","3",-1.77447928431812
"23","2","4",-0.319324234918167
"23","3","1",-0.43035717974158
"23","3","2",0.48751505915726
"23","3","3",-1.62672310072576
"23","3","4",1.20635576364454
"23","4","1",1.31904043246205
"23","4","2",3.00645869115602
"23","4","3",-3.11786569621772
"23","4","4",3.7149601339238
"23","5","1",-1.87431812652253
"23","5","2",1.93535837723433
"23","5","3",-1.25116182905825
"23","5","4",-0.653317993032866
"23","6","1",-0.968691325481628
"23","6","2",-1.93275648161296
"23","6","3",-1.51214980187151
"23","6","4",0.534956037148866
"23","7","1",1.08015499321752
"23","7","2",-5.2754034641159
"23","7","3",0.100209318719772
"23","7","4",1.5736384575092
"23","8","1",-1.99554045333141
"23","8","2",0.405489959283643
"23","8","3",0.403085836277615
"23","8","4",0.165628821930681
"23","9","1",-1.42198196443103
"23","9","2",0.637597175068181
